"sample_name","replicate","pool","batch","peak","RT_t0","RT_t24","Area_t0","Area_t24","metric","value","median_value","iqr_value"
"AB","2","p2","b3","dasatinib",NA,NA,7.7,4.5,"relative_removal",41.5584415584416,56.312769010043,24.9941520175499
"AB","2","p2","b3","metoclopramide",11.7,11.7,10.8,11,"relative_removal",-1.85185185185185,-0.854700854700859,24.7533535719795
"AB","2","p2","b4","dasatinib",NA,NA,11,2.35,"relative_removal",78.6363636363636,56.312769010043,24.9941520175499
"AB","2","p2","b4","metoclopramide",11.7,11.7,12.9,11.4,"relative_removal",11.6279069767442,-0.854700854700859,24.7533535719795
"AB","3","p1","b1","capecitabine",14.7,14.7,11.8,11.4,"relative_removal",3.38983050847458,7.41268984658084,9.98375208669325
"AB","3","p1","b2","capecitabine",14.9,14.9,9.8,10,"relative_removal",-2.0408163265306,7.41268984658084,9.98375208669325
"AB","3","p1","b3","capecitabine",14.7,14.7,8.8,8.6,"relative_removal",2.27272727272728,7.41268984658084,9.98375208669325
"AB","3","p1","b4","capecitabine",14.8,14.8,10.7,8.6,"relative_removal",19.6261682242991,7.41268984658084,9.98375208669325
"AB","3","p2","b1","dasatinib",NA,NA,11.8,5.65,"relative_removal",52.1186440677966,56.312769010043,24.9941520175499
"AB","3","p2","b1","metoclopramide",11.6,11.7,23.7,12.9,"relative_removal",45.5696202531646,-0.854700854700859,24.7533535719795
"AB","3","p2","b2","dasatinib",NA,NA,7.2,4.5,"relative_removal",37.5,56.312769010043,24.9941520175499
"AB","3","p2","b2","metoclopramide",11.6,11.7,10.3,10.7,"relative_removal",-3.88349514563105,-0.854700854700859,24.7533535719795
"AB","3","p2","b3","dasatinib",NA,NA,7.95,4.4,"relative_removal",44.6540880503145,56.312769010043,24.9941520175499
"AB","3","p2","b3","metoclopramide",11.7,11.7,11.5,11.5,"relative_removal",0,-0.854700854700859,24.7533535719795
"AB","3","p2","b4","dasatinib",NA,NA,7.1,2.3,"relative_removal",67.6056338028169,56.312769010043,24.9941520175499
"AB","3","p2","b4","metoclopramide",11.7,11.7,10.3,11.9,"relative_removal",-15.5339805825243,-0.854700854700859,24.7533535719795
"P203","1","p1","b4","capecitabine",14.9,14.9,9.6,9.4,"relative_removal",2.08333333333333,3.22580645161291,4.74780701754386
"P203","1","p2","b4","dasatinib",NA,NA,7.95,2.2,"relative_removal",72.3270440251572,75,1.47384062478402
"P203","1","p2","b4","metoclopramide",11.7,11.7,11.2,12.4,"relative_removal",-10.7142857142857,-6.54205607476637,4.01785714285715
"P203","2","p1","b4","capecitabine",14.8,14.8,9.3,9,"relative_removal",3.22580645161291,3.22580645161291,4.74780701754386
"P203","2","p2","b4","dasatinib",NA,NA,9.1,2.25,"relative_removal",75.2747252747253,75,1.47384062478402
"P203","2","p2","b4","metoclopramide",11.7,11.7,11.2,11.5,"relative_removal",-2.67857142857144,-6.54205607476637,4.01785714285715
"P203","3","p1","b4","capecitabine",14.8,14.8,9.5,8.4,"relative_removal",11.578947368421,3.22580645161291,4.74780701754386
"P203","3","p2","b4","dasatinib",NA,NA,8.2,2.05,"relative_removal",75,75,1.47384062478402
"P203","3","p2","b4","metoclopramide",11.7,11.7,10.7,11.4,"relative_removal",-6.54205607476637,-6.54205607476637,4.01785714285715
"P204","1","p1","b4","capecitabine",14.9,14.9,9.7,9.3,"relative_removal",4.12371134020617,19.1489361702128,8.87564432989691
"P204","1","p2","b4","dasatinib",NA,NA,8.2,1.9,"relative_removal",76.8292682926829,71.09375,3.09717382888113
"P204","1","p2","b4","metoclopramide",11.7,11.7,10.9,11.8,"relative_removal",-8.25688073394496,-9.47368421052632,4.20489296636085
"P204","2","p1","b4","capecitabine",14.8,14.8,9.4,7.6,"relative_removal",19.1489361702128,19.1489361702128,8.87564432989691
"P204","2","p2","b4","dasatinib",NA,NA,6.4,1.85,"relative_removal",71.09375,71.09375,3.09717382888113
"P204","2","p2","b4","metoclopramide",11.7,11.7,9,10.5,"relative_removal",-16.6666666666667,-9.47368421052632,4.20489296636085
"P204","3","p1","b4","capecitabine",14.8,14.8,9.6,7.5,"relative_removal",21.875,19.1489361702128,8.87564432989691
"P204","3","p2","b4","dasatinib",NA,NA,6.3,1.85,"relative_removal",70.6349206349206,71.09375,3.09717382888113
"P204","3","p2","b4","metoclopramide",11.7,11.7,9.5,10.4,"relative_removal",-9.47368421052632,-9.47368421052632,4.20489296636085
"P205","1","p1","b4","capecitabine",14.9,14.9,9.5,9.4,"relative_removal",1.05263157894736,13.6842105263158,10.5263157894737
"P205","1","p2","b4","dasatinib",NA,NA,7.75,1.9,"relative_removal",75.4838709677419,75.4838709677419,1.92342369417564
"P205","1","p2","b4","metoclopramide",11.7,11.7,10.3,12.5,"relative_removal",-21.3592233009709,-13.0434782608696,8.55195207601735
"P205","2","p1","b4","capecitabine",14.8,14.8,9.5,7.4,"relative_removal",22.1052631578947,13.6842105263158,10.5263157894737
"P205","2","p2","b4","dasatinib",NA,NA,6.35,1.65,"relative_removal",74.0157480314961,75.4838709677419,1.92342369417564
"P205","2","p2","b4","metoclopramide",11.7,11.7,9.4,9.8,"relative_removal",-4.25531914893617,-13.0434782608696,8.55195207601735
"P205","3","p1","b4","capecitabine",14.8,14.8,9.5,8.2,"relative_removal",13.6842105263158,13.6842105263158,10.5263157894737
"P205","3","p2","b4","dasatinib",NA,NA,6.55,1.45,"relative_removal",77.8625954198473,75.4838709677419,1.92342369417564
"P205","3","p2","b4","metoclopramide",11.7,11.7,9.2,10.4,"relative_removal",-13.0434782608696,-13.0434782608696,8.55195207601735
"S146A","1","p1","b1","capecitabine",14.9,14.9,10.7,8,"relative_removal",25.2336448598131,15.3492647058823,21.1114389632912
"S146A","1","p1","b2","capecitabine",14.9,14.9,12.2,8.9,"relative_removal",27.0491803278688,15.3492647058823,21.1114389632912
"S146A","1","p1","b3","capecitabine",14.9,14.9,10.6,5.8,"relative_removal",45.2830188679245,15.3492647058823,21.1114389632912
"S146A","1","p1","b4","capecitabine",14.9,14.9,9.6,9.2,"relative_removal",4.16666666666667,15.3492647058823,21.1114389632912
"S146A","1","p2","b1","dasatinib",NA,NA,7.6,1.6,"relative_removal",78.9473684210526,76.4883061658398,8.32162914250169
"S146A","1","p2","b1","metoclopramide",11.7,11.8,9.5,11.4,"relative_removal",-20,-11.1227203647416,11.3659422260907
"S146A","1","p2","b2","dasatinib",NA,NA,7.75,4.9,"relative_removal",36.7741935483871,76.4883061658398,8.32162914250169
"S146A","1","p2","b2","metoclopramide",11.7,11.7,10.4,10.9,"relative_removal",-4.80769230769231,-11.1227203647416,11.3659422260907
"S146A","1","p2","b3","dasatinib",NA,NA,8.2,1.55,"relative_removal",81.0975609756098,76.4883061658398,8.32162914250169
"S146A","1","p2","b3","metoclopramide",11.7,11.7,10.9,10.8,"relative_removal",0.917431192660547,-11.1227203647416,11.3659422260907
"S146A","1","p2","b4","dasatinib",NA,NA,8.05,1.75,"relative_removal",78.2608695652174,76.4883061658398,8.32162914250169
"S146A","1","p2","b4","metoclopramide",11.7,11.7,11.2,12.5,"relative_removal",-11.6071428571429,-11.1227203647416,11.3659422260907
"S146A","2","p1","b1","capecitabine",14.7,14.7,10.2,9.3,"relative_removal",8.82352941176469,15.3492647058823,21.1114389632912
"S146A","2","p1","b2","capecitabine",14.9,14.9,8.5,8.2,"relative_removal",3.52941176470589,15.3492647058823,21.1114389632912
"S146A","2","p1","b4","capecitabine",14.8,14.8,9.7,7.2,"relative_removal",25.7731958762886,15.3492647058823,21.1114389632912
"S146A","2","p2","b1","dasatinib",NA,NA,6.45,1.75,"relative_removal",72.8682170542636,76.4883061658398,8.32162914250169
"S146A","2","p2","b1","metoclopramide",11.7,11.7,9.3,11.4,"relative_removal",-22.5806451612903,-11.1227203647416,11.3659422260907
"S146A","2","p2","b2","dasatinib",NA,NA,6.4,2.85,"relative_removal",55.46875,76.4883061658398,8.32162914250169
"S146A","2","p2","b2","metoclopramide",11.7,11.7,9.4,10.4,"relative_removal",-10.6382978723404,-11.1227203647416,11.3659422260907
"S146A","2","p2","b3","dasatinib",NA,NA,7.05,1.45,"relative_removal",79.4326241134752,76.4883061658398,8.32162914250169
"S146A","2","p2","b3","metoclopramide",11.7,11.7,10.1,10.4,"relative_removal",-2.97029702970298,-11.1227203647416,11.3659422260907
"S146A","2","p2","b4","dasatinib",NA,NA,9.9,1.45,"relative_removal",85.3535353535354,76.4883061658398,8.32162914250169
"S146A","2","p2","b4","metoclopramide",11.7,11.7,11.8,10,"relative_removal",15.2542372881356,-11.1227203647416,11.3659422260907
"S146A","3","p1","b1","capecitabine",14.7,14.7,10.7,10.1,"relative_removal",5.60747663551402,15.3492647058823,21.1114389632912
"S146A","3","p1","b2","capecitabine",14.9,14.9,8.4,8.1,"relative_removal",3.57142857142858,15.3492647058823,21.1114389632912
"S146A","3","p1","b4","capecitabine",14.8,14.8,9.6,7.5,"relative_removal",21.875,15.3492647058823,21.1114389632912
"S146A","3","p2","b1","dasatinib",NA,NA,8.3,1.95,"relative_removal",76.5060240963855,76.4883061658398,8.32162914250169
"S146A","3","p2","b1","metoclopramide",11.7,11.7,7.7,12.4,"relative_removal",-61.038961038961,-11.1227203647416,11.3659422260907
"S146A","3","p2","b2","dasatinib",NA,NA,7.3,2.6,"relative_removal",64.3835616438356,76.4883061658398,8.32162914250169
"S146A","3","p2","b2","metoclopramide",11.7,11.7,9.6,10.2,"relative_removal",-6.25,-11.1227203647416,11.3659422260907
"S146A","3","p2","b3","dasatinib",NA,NA,6.8,1.6,"relative_removal",76.4705882352941,76.4883061658398,8.32162914250169
"S146A","3","p2","b3","metoclopramide",11.7,11.7,9.4,10.6,"relative_removal",-12.7659574468085,-11.1227203647416,11.3659422260907
"S146A","3","p2","b4","dasatinib",NA,NA,6.3,1.6,"relative_removal",74.6031746031746,76.4883061658398,8.32162914250169
"S146A","3","p2","b4","metoclopramide",11.7,11.7,9.1,10.4,"relative_removal",-14.2857142857143,-11.1227203647416,11.3659422260907
"P109","1","p1","b1","capecitabine",14.9,14.9,10.4,9.6,"relative_removal",7.6923076923077,8.00000000000001,0.870827285921622
"P109","1","p2","b1","dasatinib",NA,NA,7.75,2.1,"relative_removal",72.9032258064516,67.3758865248227,4.5239020598523
"P109","1","p2","b1","metoclopramide",11.7,11.8,10.1,9.7,"relative_removal",3.96039603960396,3.96039603960396,8.37280579548622
"P109","2","p1","b1","capecitabine",14.7,14.7,10,9.2,"relative_removal",8.00000000000001,8.00000000000001,0.870827285921622
"P109","2","p2","b1","dasatinib",NA,NA,8.3,3,"relative_removal",63.855421686747,67.3758865248227,4.5239020598523
"P109","2","p2","b1","metoclopramide",11.7,11.7,11.1,10.5,"relative_removal",5.4054054054054,3.96039603960396,8.37280579548622
"P109","3","p1","b1","capecitabine",14.7,14.7,10.6,9.6,"relative_removal",9.43396226415094,8.00000000000001,0.870827285921622
"P109","3","p2","b1","dasatinib",NA,NA,7.05,2.3,"relative_removal",67.3758865248227,67.3758865248227,4.5239020598523
"P109","3","p2","b1","metoclopramide",11.7,11.7,9.7,10.8,"relative_removal",-11.340206185567,3.96039603960396,8.37280579548622
"P110","1","p1","b1","capecitabine",14.9,14.9,11.1,10.7,"relative_removal",3.60360360360361,5,2.08169334382927
"P110","1","p2","b1","dasatinib",NA,NA,8.95,1.55,"relative_removal",82.6815642458101,65.8536585365854,10.3490465857149
"P110","1","p2","b1","metoclopramide",11.7,11.8,11.2,9.7,"relative_removal",13.3928571428571,-15.2173913043478,18.4941813804173
"P110","2","p1","b1","capecitabine",14.7,14.7,10,9.5,"relative_removal",5,5,2.08169334382927
"P110","2","p2","b1","dasatinib",NA,NA,6.15,2.1,"relative_removal",65.8536585365854,65.8536585365854,10.3490465857149
"P110","2","p2","b1","metoclopramide",11.7,11.7,9.2,10.6,"relative_removal",-15.2173913043478,-15.2173913043478,18.4941813804173
"P110","3","p1","b1","capecitabine",14.7,14.7,10.3,9.5,"relative_removal",7.76699029126214,5,2.08169334382927
"P110","3","p2","b1","dasatinib",NA,NA,6.05,2.3,"relative_removal",61.9834710743802,65.8536585365854,10.3490465857149
"P110","3","p2","b1","metoclopramide",11.7,11.7,8.9,11,"relative_removal",-23.5955056179775,-15.2173913043478,18.4941813804173
"P111","1","p1","b1","capecitabine",14.9,14.9,10.8,10.1,"relative_removal",6.48148148148149,6.48148148148149,11.4839851923387
"P111","1","p2","b1","dasatinib",NA,NA,8.1,1.75,"relative_removal",78.3950617283951,73.3870967741936,7.19753086419753
"P111","1","p2","b1","metoclopramide",11.7,11.8,10.3,11,"relative_removal",-6.79611650485436,-15.4639175257732,9.85495379576559
"P111","2","p1","b1","capecitabine",14.7,14.7,11.4,9.2,"relative_removal",19.2982456140351,6.48148148148149,11.4839851923387
"P111","2","p2","b1","dasatinib",NA,NA,6.2,1.65,"relative_removal",73.3870967741936,73.3870967741936,7.19753086419753
"P111","2","p2","b1","metoclopramide",11.7,11.7,8.3,10.5,"relative_removal",-26.5060240963855,-15.4639175257732,9.85495379576559
"P111","3","p1","b1","capecitabine",14.7,14.7,10.9,11.3,"relative_removal",-3.6697247706422,6.48148148148149,11.4839851923387
"P111","3","p2","b1","dasatinib",NA,NA,7.5,2.7,"relative_removal",64,73.3870967741936,7.19753086419753
"P111","3","p2","b1","metoclopramide",11.7,11.7,9.7,11.2,"relative_removal",-15.4639175257732,-15.4639175257732,9.85495379576559
"P113","1","p1","b1","capecitabine",14.9,14.9,10.9,10.4,"relative_removal",4.58715596330275,-2.91262135922329,5.09731629940839
"P113","1","p2","b1","dasatinib",NA,NA,8.4,1.55,"relative_removal",81.5476190476191,75.1515151515152,5.05952380952382
"P113","1","p2","b1","metoclopramide",11.7,11.8,10.3,10.6,"relative_removal",-2.91262135922329,-6.54205607476637,7.11511789181693
"P113","2","p1","b1","capecitabine",14.7,14.7,10.3,10.6,"relative_removal",-2.91262135922329,-2.91262135922329,5.09731629940839
"P113","2","p2","b1","dasatinib",NA,NA,8.25,2.05,"relative_removal",75.1515151515152,75.1515151515152,5.05952380952382
"P113","2","p2","b1","metoclopramide",11.7,11.7,10.7,11.4,"relative_removal",-6.54205607476637,-6.54205607476637,7.11511789181693
"P113","3","p1","b1","capecitabine",14.7,14.7,10.7,11.3,"relative_removal",-5.60747663551403,-2.91262135922329,5.09731629940839
"P113","3","p2","b1","dasatinib",NA,NA,8.05,2.3,"relative_removal",71.4285714285714,75.1515151515152,5.05952380952382
"P113","3","p2","b1","metoclopramide",11.7,11.7,10.5,12.3,"relative_removal",-17.1428571428571,-6.54205607476637,7.11511789181693
"P115","1","p1","b1","capecitabine",14.9,14.9,11.3,9.7,"relative_removal",14.1592920353982,-14.4230769230769,19.4558836414615
"P115","1","p2","b1","dasatinib",NA,NA,7.25,1.65,"relative_removal",77.2413793103448,73.3812949640288,4.41016333938293
"P115","1","p2","b1","metoclopramide",11.7,11.8,9,11.3,"relative_removal",-25.5555555555556,-26.8817204301075,4.07004830917874
"P115","2","p1","b1","capecitabine",14.7,14.7,10.1,12.6,"relative_removal",-24.7524752475248,-14.4230769230769,19.4558836414615
"P115","2","p2","b1","dasatinib",NA,NA,6.95,1.85,"relative_removal",73.3812949640288,73.3812949640288,4.41016333938293
"P115","2","p2","b1","metoclopramide",11.7,11.7,9.3,11.8,"relative_removal",-26.8817204301075,-26.8817204301075,4.07004830917874
"P115","3","p1","b1","capecitabine",14.7,14.7,10.4,11.9,"relative_removal",-14.4230769230769,-14.4230769230769,19.4558836414615
"P115","3","p2","b1","dasatinib",NA,NA,6.65,2.1,"relative_removal",68.4210526315789,73.3812949640288,4.41016333938293
"P115","3","p2","b1","metoclopramide",11.7,11.7,9.2,12.3,"relative_removal",-33.6956521739131,-26.8817204301075,4.07004830917874
"P116","1","p1","b1","capecitabine",14.9,14.9,11.6,7.4,"relative_removal",36.2068965517241,-0.884955752212386,20.4398968739929
"P116","1","p2","b1","dasatinib",NA,NA,7.2,1.7,"relative_removal",76.3888888888889,64.6464646464647,6.33960573476702
"P116","1","p2","b1","metoclopramide",11.7,11.8,9.2,11.5,"relative_removal",-25,-39.5833333333333,10.5769230769231
"P116","2","p1","b1","capecitabine",14.7,14.7,10.7,11.2,"relative_removal",-4.67289719626168,-0.884955752212386,20.4398968739929
"P116","2","p2","b1","dasatinib",NA,NA,4.95,1.75,"relative_removal",64.6464646464647,64.6464646464647,6.33960573476702
"P116","2","p2","b1","metoclopramide",11.7,11.7,7.8,11.4,"relative_removal",-46.1538461538462,-39.5833333333333,10.5769230769231
"P116","3","p1","b1","capecitabine",14.7,14.7,11.3,11.4,"relative_removal",-0.884955752212386,-0.884955752212386,20.4398968739929
"P116","3","p2","b1","dasatinib",NA,NA,6.2,2.25,"relative_removal",63.7096774193548,64.6464646464647,6.33960573476702
"P116","3","p2","b1","metoclopramide",11.7,11.7,9.6,13.4,"relative_removal",-39.5833333333333,-39.5833333333333,10.5769230769231
"P117","1","p1","b1","capecitabine",14.8,14.8,11.5,8.1,"relative_removal",29.5652173913043,10.1694915254237,19.3280632411067
"P117","1","p2","b1","dasatinib",NA,NA,7,1.55,"relative_removal",77.8571428571429,72.5352112676056,3.21428571428571
"P117","1","p2","b1","metoclopramide",11.7,11.8,9.5,11,"relative_removal",-15.7894736842105,-17.5257731958763,9.81359649122807
"P117","2","p1","b1","capecitabine",14.8,14.8,11,12,"relative_removal",-9.09090909090909,10.1694915254237,19.3280632411067
"P117","2","p2","b1","dasatinib",NA,NA,7.1,1.95,"relative_removal",72.5352112676056,72.5352112676056,3.21428571428571
"P117","2","p2","b1","metoclopramide",11.7,11.7,9.6,13,"relative_removal",-35.4166666666667,-17.5257731958763,9.81359649122807
"P117","3","p1","b1","capecitabine",14.8,14.8,11.8,10.6,"relative_removal",10.1694915254237,10.1694915254237,19.3280632411067
"P117","3","p2","b1","dasatinib",NA,NA,7,2,"relative_removal",71.4285714285714,72.5352112676056,3.21428571428571
"P117","3","p2","b1","metoclopramide",11.7,11.7,9.7,11.4,"relative_removal",-17.5257731958763,-17.5257731958763,9.81359649122807
"P118","1","p1","b1","capecitabine",14.9,14.9,12,7.6,"relative_removal",36.6666666666667,8.18181818181819,16.969696969697
"P118","1","p2","b1","dasatinib",NA,NA,7,1.4,"relative_removal",80,79.7619047619048,0.355029585798817
"P118","1","p2","b1","metoclopramide",11.7,11.8,9.3,10.7,"relative_removal",-15.0537634408602,-5.76923076923077,6.59230228117776
"P118","2","p1","b1","capecitabine",14.7,14.7,11,10.1,"relative_removal",8.18181818181819,8.18181818181819,16.969696969697
"P118","2","p2","b1","dasatinib",NA,NA,8.4,1.7,"relative_removal",79.7619047619048,79.7619047619048,0.355029585798817
"P118","2","p2","b1","metoclopramide",11.7,11.7,10.4,11,"relative_removal",-5.76923076923077,-5.76923076923077,6.59230228117776
"P118","3","p1","b1","capecitabine",14.7,14.7,11,10.7,"relative_removal",2.72727272727273,8.18181818181819,16.969696969697
"P118","3","p2","b1","dasatinib",NA,NA,8.45,1.75,"relative_removal",79.2899408284024,79.7619047619048,0.355029585798817
"P118","3","p2","b1","metoclopramide",11.7,11.7,10.7,10.9,"relative_removal",-1.86915887850468,-5.76923076923077,6.59230228117776
"P121","1","p1","b1","capecitabine",14.9,14.9,10.8,10,"relative_removal",7.40740740740741,8.41121495327102,1.25125125125125
"P121","1","p2","b1","dasatinib",NA,NA,6.7,1.45,"relative_removal",78.3582089552239,78.3582089552239,4.89005497251375
"P121","1","p2","b1","metoclopramide",11.7,11.8,9.2,10.2,"relative_removal",-10.8695652173913,-10.8695652173913,10.7857142857143
"P121","2","p1","b1","capecitabine",14.7,14.7,11.1,10,"relative_removal",9.90990990990991,8.41121495327102,1.25125125125125
"P121","2","p2","b1","dasatinib",NA,NA,7.25,1.55,"relative_removal",78.6206896551724,78.3582089552239,4.89005497251375
"P121","2","p2","b1","metoclopramide",11.7,11.7,10,10.7,"relative_removal",-6.99999999999999,-10.8695652173913,10.7857142857143
"P121","3","p1","b1","capecitabine",14.7,14.7,10.7,9.8,"relative_removal",8.41121495327102,8.41121495327102,1.25125125125125
"P121","3","p2","b1","dasatinib",NA,NA,6.9,2.15,"relative_removal",68.8405797101449,78.3582089552239,4.89005497251375
"P121","3","p2","b1","metoclopramide",11.7,11.7,9.8,12.6,"relative_removal",-28.5714285714286,-10.8695652173913,10.7857142857143
"P122","1","p1","b1","capecitabine",14.9,14.9,10.8,8,"relative_removal",25.9259259259259,13.6752136752137,13.4093915343915
"P122","1","p2","b1","dasatinib",NA,NA,7.75,1.55,"relative_removal",80,69.0265486725664,7.85714285714286
"P122","1","p2","b1","metoclopramide",11.7,11.8,9.7,10.8,"relative_removal",-11.340206185567,-40,15.6782115139581
"P122","2","p1","b1","capecitabine",14.7,14.7,11.2,11.3,"relative_removal",-0.892857142857156,13.6752136752137,13.4093915343915
"P122","2","p2","b1","dasatinib",NA,NA,5.65,1.75,"relative_removal",69.0265486725664,69.0265486725664,7.85714285714286
"P122","2","p2","b1","metoclopramide",11.7,11.7,8,11.2,"relative_removal",-40,-40,15.6782115139581
"P122","3","p1","b1","capecitabine",14.7,14.7,11.7,10.1,"relative_removal",13.6752136752137,13.6752136752137,13.4093915343915
"P122","3","p2","b1","dasatinib",NA,NA,6.3,2.25,"relative_removal",64.2857142857143,69.0265486725664,7.85714285714286
"P122","3","p2","b1","metoclopramide",11.7,11.7,8.9,12.7,"relative_removal",-42.6966292134831,-40,15.6782115139581
"P124","1","p1","b2","capecitabine",14.9,14.9,11,7.7,"relative_removal",30,15.5963302752294,25
"P124","1","p2","b2","dasatinib",NA,NA,9,3.25,"relative_removal",63.8888888888889,63.8888888888889,6.47009966777408
"P124","1","p2","b2","metoclopramide",11.7,11.8,11.6,9.7,"relative_removal",16.3793103448276,16.3793103448276,16.6102724275551
"P124","2","p1","b2","capecitabine",14.9,14.9,10.9,9.2,"relative_removal",15.5963302752294,15.5963302752294,25
"P124","2","p2","b2","dasatinib",NA,NA,8.6,4,"relative_removal",53.4883720930233,63.8888888888889,6.47009966777408
"P124","2","p2","b2","metoclopramide",11.6,11.6,11.3,8.1,"relative_removal",28.3185840707965,16.3793103448276,16.6102724275551
"P124","3","p1","b2","capecitabine",14.9,14.9,7.5,9,"relative_removal",-20,15.5963302752294,25
"P124","3","p2","b2","dasatinib",NA,NA,7,2.35,"relative_removal",66.4285714285714,63.8888888888889,6.47009966777408
"P124","3","p2","b2","metoclopramide",11.6,11.7,10.2,10.7,"relative_removal",-4.90196078431373,16.3793103448276,16.6102724275551
"P128","1","p1","b2","capecitabine",14.9,14.9,10.9,7.3,"relative_removal",33.0275229357798,51.3513513513513,13.4862385321101
"P128","1","p2","b2","dasatinib",NA,NA,8.35,3.65,"relative_removal",56.2874251497006,56.2874251497006,10.3400093153237
"P128","1","p2","b2","metoclopramide",11.7,11.8,10.6,9.7,"relative_removal",8.49056603773585,8.49056603773585,4.7824302134647
"P128","2","p1","b2","capecitabine",14.9,14.9,8,3.2,"relative_removal",60,51.3513513513513,13.4862385321101
"P128","2","p2","b2","dasatinib",NA,NA,5.65,3.25,"relative_removal",42.4778761061947,56.2874251497006,10.3400093153237
"P128","2","p2","b2","metoclopramide",11.7,11.7,8.7,8.6,"relative_removal",1.14942528735632,8.49056603773585,4.7824302134647
"P128","3","p1","b2","capecitabine",14.9,14.9,7.4,3.6,"relative_removal",51.3513513513513,51.3513513513513,13.4862385321101
"P128","3","p2","b2","dasatinib",NA,NA,7.6,2.8,"relative_removal",63.1578947368421,56.2874251497006,10.3400093153237
"P128","3","p2","b2","metoclopramide",11.7,11.7,11.2,10,"relative_removal",10.7142857142857,8.49056603773585,4.7824302134647
"P131","1","p1","b2","capecitabine",14.9,NA,10.8,0,"relative_removal",100,100,0.54945054945054
"P131","1","p2","b2","dasatinib",NA,NA,8.55,5.35,"relative_removal",37.4269005847953,30.7692307692308,10.5501849862752
"P131","1","p2","b2","metoclopramide",11.7,11.8,11,10.3,"relative_removal",6.36363636363636,0,7.1590909090909
"P131","2","p1","b2","capecitabine",14.9,14.9,9.1,0.1,"relative_removal",98.9010989010989,100,0.54945054945054
"P131","2","p2","b2","dasatinib",NA,NA,4.9,4.1,"relative_removal",16.3265306122449,30.7692307692308,10.5501849862752
"P131","2","p2","b2","metoclopramide",11.7,11.7,8.5,8.5,"relative_removal",0,0,7.1590909090909
"P131","3","p1","b2","capecitabine",14.9,14.9,7.2,0,"relative_removal",100,100,0.54945054945054
"P131","3","p2","b2","dasatinib",NA,NA,5.85,4.05,"relative_removal",30.7692307692308,30.7692307692308,10.5501849862752
"P131","3","p2","b2","metoclopramide",11.7,11.7,8.8,9.5,"relative_removal",-7.95454545454545,0,7.1590909090909
"P140","1","p1","b2","capecitabine",14.9,14.9,10.8,7.9,"relative_removal",26.8518518518519,-5,17.651278038602
"P140","1","p2","b2","dasatinib",NA,NA,8.4,2.5,"relative_removal",70.2380952380952,74.6376811594203,2.83715676051442
"P140","1","p2","b2","metoclopramide",11.7,11.8,10.9,9.1,"relative_removal",16.5137614678899,0,9.29854740061163
